plotID,TreeKey,SpeciesAbbrev,Azimuth,Distance,CrownWidth1,CrownWidth2,CrownOffsetAzimuth,CrownOffsetDistance,Z
365,42931,Sb,290,7.1,2.47,2.19,0,0,6.8
365,42932,Pj,286,7.6,2.68,3.56,0,0,21
365,42933,Pj,356.4,1,1.24,1.26,0,0,19.4
365,42934,Pj,321.6,3.1,1.19,0.82,0,0,16
365,42935,Pj,311.8,4.5,2.41,1.1,0,0,20.8
365,42936,Pj,329.9,4.1,NA,NA,0,0,7
365,42937,Sb,343,4.1,2.17,1.97,0,0,7.5
365,42938,Sb,333.3,5.1,2.12,1.31,0,0,6.6
365,42939,Sb,337.6,5.6,1.92,1.51,0,0,7
365,42940,Sb,348,5.1,1.22,1.32,0,0,7
365,42941,Sb,327.8,6.2,2.61,2.32,0,0,7.9
365,42942,Pj,332.1,7.1,NA,NA,0,0,2
365,42943,Sb,332.5,7.4,2.05,2.1,0,0,6.4
365,42944,Sb,345.4,7.5,3.16,2.99,0,0,8
365,42945,Pj,307.7,9.8,2.51,2.68,0,0,21.7
365,42946,Bf,315,11.1,2.19,2.72,0,0,7.8
365,42947,Pj,344.6,10.9,3.46,2.49,0,0,24.8
201,46362,Sb,317,9.3,1.87,1.24,0,0,11.4
201,46363,Sb,329,9.7,1.34,1.49,0,0,10.9
201,46364,Sb,328,10.7,2.33,2.03,0,0,12.3
201,46366,Sb,347,10.8,0.97,0.8,25,0.67,11
201,46367,Sb,322.2,11.1,1.15,0.97,0,0,13.1
201,46368,Sb,147,9.7,1.35,1.52,0,0,10.9
201,44850,Sb,6.4,0.5,1.02,0.95,0,0,12.2
201,44851,Sb,9.3,1.4,0.86,0.8,0,0,12
201,44852,Sb,0.8,2.2,1.19,1.13,0,0,12.7
201,44853,Sb,20.1,1.3,1.61,1.75,0,0,11.1
201,44854,Sb,22.3,8.8,1.31,1.11,0,0,9.8
201,44855,Sb,22.5,9.3,1.18,1.32,0,0,14.8
201,44856,Sb,29.2,8.4,2.29,1.63,0,0,13
201,44857,Sb,36.8,8.6,1.49,1.1,0,0,12
201,44858,Sb,38.3,9.5,1.58,1.26,0,0,12.7
201,45967,Sb,28.5,10,1.41,1.13,0,0,11
201,45968,Sb,24.5,10.3,1.02,0.75,0,0,12.7
201,45969,Sb,21.3,9.9,2.8,2.49,0,0,9.2
201,45970,Sb,25.1,11,1.74,1.45,0,0,12.5
201,45971,Sb,30.1,11,1.35,1.39,0,0,10.5
201,45972,Sb,57.3,0.9,1.85,1.47,0,0,12.5
201,45973,Sb,45.6,1.5,1,1.03,0,0,12.5
201,45974,Sb,49.6,4.6,1.38,1.25,0,0,13.2
201,45975,Sb,52.6,5.2,1.83,1.24,0,0,10.6
201,45976,Sb,68.7,5,2.06,1.83,0,0,8.1
201,45977,Sb,68.8,5.6,1.28,1.27,0,0,14
201,45978,Sb,56.3,8.5,1.62,1.8,0,0,13.2
201,45979,Sb,53.3,8.8,1.51,1.24,0,0,12.8
201,45980,Sb,48.1,7.9,2.34,2,0,0,12.6
201,45981,Sb,43.9,8.4,1.18,1.21,0,0,11
201,45982,Sb,45.2,10.3,1.62,1.39,0,0,13.2
201,45983,Sb,49,10.8,0.85,1.2,0,0,11.1
201,45984,Sb,62.3,10.1,2,1.64,0,0,14
201,45985,Sb,71.9,10.6,1.86,2.17,0,0,11.9
201,45986,Sb,84.8,10.9,2.95,2.67,0,0,15.9
201,45987,Sb,123.1,1.7,1.83,1.63,0,0,10
201,45988,Sb,125.8,3.1,1.66,1.43,0,0,11.3
201,45989,Sb,127.6,5.1,1.65,1.87,0,0,9.3
201,45990,Sb,110.2,6.3,1.57,1.58,0,0,13.6
201,45991,Sb,103.3,6,1.05,1.08,0,0,10.1
201,45992,Sb,100.1,5.9,0.85,0.56,0,0,13.9
201,45993,Sb,94.2,5.7,1.61,1.63,0,0,14
201,45994,Sb,99,7.1,1.04,1.45,0,0,13.2
201,45995,Sb,105.3,8.2,1.46,0.97,0,0,13.2
201,45996,Sb,109.5,8.3,1.6,0.81,0,0,9.9
201,45997,Sb,133.2,7,1.59,1.45,0,0,10.7
201,45998,Sb,131.8,9.3,2.04,1.29,0,0,14.7
201,45999,Sb,123.5,9.7,1.94,1.82,0,0,13.7
201,46000,Sb,127.6,11.1,1.53,1.55,0,0,14.3
201,46001,Sb,106.3,10.1,2.13,1.65,0,0,12.2
201,46002,Sb,103.8,11.3,1.18,1.1,0,0,11.5
201,46003,Sb,91.2,8.3,1.28,2.21,0,0,11.3
201,46004,Sb,92.7,8.4,1.33,0.6,0,0,8.4
201,46005,Sb,95.2,10.3,1.14,0.96,0,0,12.1
201,46006,Sb,92.8,11.24,0.96,1.34,0,0,13.1
201,46007,Sb,148.7,2.2,1.31,0.99,0,0,12.8
201,46008,Sb,150.9,3,1.47,1.67,0,0,12.2
201,46009,Sb,158.8,4.4,1.12,1.39,0,0,10.2
201,46010,Sb,167.7,4.6,1.16,1.4,0,0,12.6
201,46011,Sb,167.5,4.6,1.48,1.52,0,0,10.9
201,46012,Sb,166.9,7.6,1.42,1.58,0,0,12.6
201,46013,Sb,149.9,7.3,1.21,1.17,0,0,9.4
201,46015,Sb,141.4,8.5,1.32,1.42,0,0,13.6
201,46016,Sb,143.3,10.4,1.42,1.15,0,0,11.6
201,46017,Sb,143.7,10.6,1.23,0.7,0,0,7.3
201,46018,Sb,155.1,11.1,2.68,2.43,0,0,3.5
201,46019,Sb,156.8,11.2,1.7,1.58,0,0,12.4
201,46020,Sb,178.4,10.5,1.75,1.64,0,0,10.8
201,46021,Sb,202.8,2.8,2.29,2.14,0,0,13
201,46022,Sb,202.4,3.7,1.86,1.29,0,0,8.6
201,46067,Sb,197.8,4,1.13,0.83,0,0,11.9
201,46068,Pt,205.9,4.2,1.26,1.59,218,1.21,11.7
201,46069,Sb,192.8,7,1.24,1.93,0,0,11.2
201,46070,Sb,199.2,7.5,1.44,1.43,0,0,13
201,46071,Sb,201.6,6.9,2.2,2.16,0,0,16.3
201,46072,Sb,217.5,8,0.78,1.2,0,0,12.1
201,46074,Sb,210,10.1,1.19,1.66,0,0,12.7
201,46073,Sb,217.1,10.1,2.12,1.65,0,0,13.5
201,46075,Sb,208.6,11,0.91,1.33,0,0,10.1
201,46076,Sb,196.7,9.3,1.64,1.53,0,0,7.7
201,46077,Sb,194.4,10.6,1.34,1.2,0,0,14.7
201,46078,Sb,198.1,11.2,1.24,1.46,0,0,11.6
201,46079,Sb,193.8,11.3,1.18,1.09,0,0,12.4
201,46080,Sb,244.8,3.6,0.96,1.05,0,0,11.4
201,46081,Sb,260.4,4.2,0.43,0.73,302,0.47,9.5
201,46082,Sb,237.4,5,1.55,1.45,0,0,12.9
201,46083,Sb,233.5,5.8,2.53,1.84,0,0,13.3
201,46084,Sb,224.3,7.8,1.26,1.09,0,0,14.2
201,46085,Sb,226.5,7.7,1.87,1.76,0,0,9.7
201,46086,Sb,250.9,7.6,1.78,1.76,0,0,13
201,46087,Sb,253.9,6.2,1.4,1.2,0,0,11.5
201,46088,Sb,270.3,5.4,3.11,2.67,0,0,14.4
201,46089,Sb,269.5,7.1,1.94,2.1,0,0,13.2
201,46090,Sb,267.3,10.5,2.25,2.38,0,0,10.5
201,46091,Sb,242.9,10.6,2.07,19.2,0,0,13.9
201,46092,Sb,225.4,10.8,1.44,1.6,0,0,10.3
201,46093,Sb,223.5,11.1,1.16,0.96,0,0,12.4
201,46094,Sb,310,3.2,1.2,1.63,0,0,10.2
201,46095,Sb,302.7,5.6,2.46,1.67,0,0,11.9
201,46096,Sb,311.2,7.4,2.16,2.08,0,0,14.9
201,46097,Sb,290,7.8,2.18,2.14,0,0,12.6
201,46098,Sb,289.6,8.2,2.09,1.2,0,0,12.3
201,46099,Sb,278.2,9.5,1.75,1.12,0,0,7.5
201,46100,Sb,279.4,9.5,1.48,1.69,0,0,13.6
201,46101,Sb,308.9,9.7,2.04,1.85,0,0,12.5
