plotID,TreeKey,SpeciesAbbrev,Azimuth,Distance,CrownWidth1,CrownWidth2,CrownOffsetAzimuth,CrownOffsetDistance,Z,XPLOT,YPLOT,X,Y
365,40465,Sw,179.4,5.4,2.3,2.03,0,0,7.1,477711.0937999999,5346387.996099999,477711.15034763416,5346382.596396085
365,40466,Bw,180.1,6.9,3.66,3.16,0,0,16.2,477711.0937999999,5346387.996099999,477711.0817572342,5346381.096110509
365,42907,Sb,189.9,8.2,3.41,3.27,0,0,8.7,477711.0937999999,5346387.996099999,477709.68398137763,5346379.918203524
365,42908,Pj,182.6,10.2,NA,NA,0,0,5.5,477711.0937999999,5346387.996099999,477710.631097521,5346377.806600187
365,42909,Pj,179.8,11.2,1.44,1.42,0,0,23.8,477711.0937999999,5346387.996099999,477711.13289529574,5346376.796168233
365,42910,Sb,186.7,10.8,1.96,1.91,0,0,8.1,477711.0937999999,5346387.996099999,477709.83375603927,5346377.269856984
365,42911,Pj,205,6.6,2.17,1.27,0,0,17.5,477711.0937999999,5346387.996099999,477708.3045194724,5346382.014468605
365,42912,Pj,214.6,8.8,2.57,3.07,0,0,23.9,477711.0937999999,5346387.996099999,477706.09677504346,5346380.752499956
365,42913,Pj,213.6,5.1,1.82,1.93,0,0,7.4,477711.0937999999,5346387.996099999,477708.2715030988,5346383.748201672
365,42914,Sb,220.8,5.5,1.99,1.77,0,0,20.1,477711.0937999999,5346387.996099999,477707.49998667795,5346383.832627193
365,42915,Sb,221.3,3.7,2.5,2.09,0,0,7.8,477711.0937999999,5346387.996099999,477708.65179382847,5346385.216422705
365,42916,Sb,227,7.7,1.87,1.98,0,0,6.2,477711.0937999999,5346387.996099999,477705.46237649745,5346382.744712627
365,42917,Sb,225,11,3.09,3.54,0,0,9.5,477711.0937999999,5346387.996099999,477703.31562540686,5346380.217925406
365,42918,Pj,263.9,2.4,2.15,1.37,0,0,21.8,477711.0937999999,5346387.996099999,477708.707388934,5346387.741066228
365,42919,Pj,261.3,3.1,4.04,2.79,0,0,23.5,477711.0937999999,5346387.996099999,477708.0294689508,5346387.527191456
365,42920,Sb,240.5,3.9,2.31,1.77,0,0,7.7,477711.0937999999,5346387.996099999,477707.69941278576,5346386.075648115
365,42921,Pj,226.5,5.6,1.6,1.47,0,0,20.6,477711.0937999999,5346387.996099999,477707.03170352225,5346384.141314375
365,42922,Pj,233.1,6.5,1.83,1.36,0,0,24.1,477711.0937999999,5346387.996099999,477705.89584971976,5346384.093368535
365,42923,Pj,240.3,8.1,0.8,1.2,0,0,14,477711.0937999999,5346387.996099999,477704.05788473296,5346383.982884785
365,42924,Pj,247.5,9,1.37,1.52,0,0,15.9,477711.0937999999,5346387.996099999,477702.7788842073,5346384.551949108
365,42925,Sb,258.5,6.8,3.29,3.31,0,0,10.4,477711.0937999999,5346387.996099999,477704.4303120085,5346386.640398045
365,42926,Pj,260.1,7.9,NA,NA,0,0,13.5,477711.0937999999,5346387.996099999,477703.3114363233,5346386.637860107
365,42927,Sb,270.1,8.7,3.09,2.97,0,0,9.6,477711.0937999999,5346387.996099999,477702.39381325076,5346388.011284356
365,42928,Bf,260.1,9.6,2.75,2.68,0,0,6.4,477711.0937999999,5346387.996099999,477701.6367504688,5346386.3455806365
365,42929,Pj,259.9,10.2,2.25,2.09,0,0,22.9,477711.0937999999,5346387.996099999,477701.05186756415,5346386.207359393
365,42930,Pj,301.7,5.8,1.44,1.71,0,0,25,477711.0937999999,5346387.996099999,477706.15909556526,5346391.043835576
365,42931,Sb,290,7.1,2.47,2.19,0,0,6.8,477711.0937999999,5346387.996099999,477704.4219823923,5346390.424443017
365,42932,Pj,286,7.6,2.68,3.56,0,0,21,477711.0937999999,5346387.996099999,477703.7882111108,5346390.090943904
365,42933,Pj,356.4,1,1.24,1.26,0,0,19.4,477711.0937999999,5346387.996099999,477711.03100948036,5346388.994126728
365,42934,Pj,321.6,3.1,1.19,0.82,0,0,16,477711.0937999999,5346387.996099999,477709.16824188107,5346390.425549717
365,42935,Pj,311.8,4.5,2.41,1.1,0,0,20.8,477711.0937999999,5346387.996099999,477707.7391580013,5346390.995496116
365,42936,Pj,329.9,4.1,NA,NA,0,0,7,477711.0937999999,5346387.996099999,477709.03760597756,5346391.543220824
365,42937,Sb,343,4.1,2.17,1.97,0,0,7.5,477711.0937999999,5346387.996099999,477709.89507601055,5346391.9169494985
365,42938,Sb,333.3,5.1,2.12,1.31,0,0,6.6,477711.0937999999,5346387.996099999,477708.802273107,5346392.552294079
365,42939,Sb,337.6,5.6,1.92,1.51,0,0,7,477711.0937999999,5346387.996099999,477708.9598058924,5346393.173557787
365,42940,Sb,348,5.1,1.22,1.32,0,0,7,477711.0937999999,5346387.996099999,477710.03345037677,5346392.984652763
365,42941,Sb,327.8,6.2,2.61,2.32,0,0,7.9,477711.0937999999,5346387.996099999,477707.78996708826,5346393.2424976295
365,42942,Pj,332.1,7.1,NA,NA,0,0,2,477711.0937999999,5346387.996099999,477707.77149831865,5346394.270835972
365,42943,Sb,332.5,7.4,2.05,2.1,0,0,6.4,477711.0937999999,5346387.996099999,477707.676860262,5346394.559980164
365,42944,Sb,345.4,7.5,3.16,2.99,0,0,8,477711.0937999999,5346387.996099999,477709.2032798131,5346395.253918778
365,42945,Pj,307.7,9.8,2.51,2.68,0,0,21.7,477711.0937999999,5346387.996099999,477703.3398093768,5346393.989064993
365,42946,Bf,315,11.1,2.19,2.72,0,0,7.8,477711.0937999999,5346387.996099999,477703.24491472874,5346395.84498527
365,42947,Pj,344.6,10.9,3.46,2.49,0,0,24.8,477711.0937999999,5346387.996099999,477708.1992383193,5346398.504739906
201,46362,Sb,317,9.3,1.87,1.24,0,0,11.4,452340.27979999967,5366487.5836,452333.9372152511,5366494.385189424
201,46363,Sb,329,9.7,1.34,1.49,0,0,10.9,452340.27979999967,5366487.5836,452335.28393067303,5366495.898122816
201,46364,Sb,328,10.7,2.33,2.03,0,0,12.3,452340.27979999967,5366487.5836,452334.6096638724,5366496.657714629
201,46366,Sb,347,10.8,0.97,0.8,25,0.67,11,452340.27979999967,5366487.5836,452338.1334828481,5366498.714022917
201,46367,Sb,322.2,11.1,1.15,0.97,0,0,13.1,452340.27979999967,5366487.5836,452333.47653170413,5366496.354320637
201,46368,Sb,147,9.7,1.35,1.52,0,0,10.9,452340.27979999967,5366487.5836,452345.5627986393,5366479.4484954905
201,44850,Sb,6.4,0.5,1.02,0.95,0,0,12.2,452340.27979999967,5366487.5836,452340.3355344658,5366488.080483959
201,44851,Sb,9.3,1.4,0.86,0.8,0,0,12,452340.27979999967,5366487.5836,452340.50604534923,5366488.965198003
201,44852,Sb,0.8,2.2,1.19,1.13,0,0,12.7,452340.27979999967,5366487.5836,452340.3105167964,5366489.7833855525
201,44853,Sb,20.1,1.3,1.61,1.75,0,0,11.1,452340.27979999967,5366487.5836,452340.72655760264,5366488.804422528
201,44854,Sb,22.3,8.8,1.31,1.11,0,0,9.8,452340.27979999967,5366487.5836,452343.61901420355,5366495.725445521
201,44855,Sb,22.5,9.3,1.18,1.32,0,0,14.8,452340.27979999967,5366487.5836,452343.83875592065,5366496.175679652
201,44856,Sb,29.2,8.4,2.29,1.63,0,0,13,452340.27979999967,5366487.5836,452344.37782113644,5366494.916145449
201,44857,Sb,36.8,8.6,1.49,1.1,0,0,12,452340.27979999967,5366487.5836,452345.4314029469,5366494.46988979
201,44858,Sb,38.3,9.5,1.58,1.26,0,0,12.7,452340.27979999967,5366487.5836,452346.16770080174,5366495.03897552
201,45967,Sb,28.5,10,1.41,1.13,0,0,11,452340.27979999967,5366487.5836,452345.0513876023,5366496.371771126
201,45968,Sb,24.5,10.3,1.02,0.75,0,0,12.7,452340.27979999967,5366487.5836,452344.551140399,5366496.95620109
201,45969,Sb,21.3,9.9,2.8,2.49,0,0,9.2,452340.27979999967,5366487.5836,452343.8759871813,5366496.807343152
201,45970,Sb,25.1,11,1.74,1.45,0,0,12.5,452340.27979999967,5366487.5836,452344.9459936499,5366497.544856789
201,45971,Sb,30.1,11,1.35,1.39,0,0,10.5,452340.27979999967,5366487.5836,452345.7964181084,5366497.100265626
201,45972,Sb,57.3,0.9,1.85,1.47,0,0,12.5,452340.27979999967,5366487.5836,452341.03715970344,5366488.069816288
201,45973,Sb,45.6,1.5,1,1.03,0,0,12.5,452340.27979999967,5366487.5836,452341.3515090191,5366488.63309501
201,45974,Sb,49.6,4.6,1.38,1.25,0,0,13.2,452340.27979999967,5366487.5836,452343.78287621436,5366490.564951545
201,45975,Sb,52.6,5.2,1.83,1.24,0,0,10.6,452340.27979999967,5366487.5836,452344.41075602645,5366490.741954366
201,45976,Sb,68.7,5,2.06,1.83,0,0,8.1,452340.27979999967,5366487.5836,452344.9382561376,5366489.399856152
201,45977,Sb,68.8,5.6,1.28,1.27,0,0,14,452340.27979999967,5366487.5836,452345.50081328646,5366489.608697592
201,45978,Sb,56.3,8.5,1.62,1.8,0,0,13.2,452340.27979999967,5366487.5836,452347.3514100378,5366492.299777633
201,45979,Sb,53.3,8.8,1.51,1.24,0,0,12.8,452340.27979999967,5366487.5836,452347.33542566904,5366492.842701293
201,45980,Sb,48.1,7.9,2.34,2,0,0,12.6,452340.27979999967,5366487.5836,452346.15986121487,5366492.8594771875
201,45981,Sb,43.9,8.4,1.18,1.21,0,0,11,452340.27979999967,5366487.5836,452346.10437535716,5366493.636229338
201,45982,Sb,45.2,10.3,1.62,1.39,0,0,13.2,452340.27979999967,5366487.5836,452347.588378586,5366494.841332362
201,45983,Sb,49,10.8,0.85,1.2,0,0,11.1,452340.27979999967,5366487.5836,452348.43066346605,5366494.6690375125
201,45984,Sb,62.3,10.1,2,1.64,0,0,14,452340.27979999967,5366487.5836,452349.2222756198,5366492.278504661
201,45985,Sb,71.9,10.6,1.86,2.17,0,0,11.9,452340.27979999967,5366487.5836,452350.3552667549,5366490.876770154
201,45986,Sb,84.8,10.9,2.95,2.67,0,0,15.9,452340.27979999967,5366487.5836,452351.1349399446,5366488.571495124
201,45987,Sb,123.1,1.7,1.83,1.63,0,0,10,452340.27979999967,5366487.5836,452341.70392181794,5366486.655226666
201,45988,Sb,125.8,3.1,1.66,1.43,0,0,11.3,452340.27979999967,5366487.5836,452342.7940978385,5366485.770231207
201,45989,Sb,127.6,5.1,1.65,1.87,0,0,9.3,452340.27979999967,5366487.5836,452344.32047718077,5366484.471859664
201,45990,Sb,110.2,6.3,1.57,1.58,0,0,13.6,452340.27979999967,5366487.5836,452346.19230604306,5366485.408221345
201,45991,Sb,103.3,6,1.05,1.08,0,0,10.1,452340.27979999967,5366487.5836,452346.11887323635,5366486.203301576
201,45992,Sb,100.1,5.9,0.85,0.56,0,0,13.9,452340.27979999967,5366487.5836,452346.0883687615,5366486.548936316
201,45993,Sb,94.2,5.7,1.61,1.63,0,0,14,452340.27979999967,5366487.5836,452345.96449251985,5366487.166142276
201,45994,Sb,99,7.1,1.04,1.45,0,0,13.2,452340.27979999967,5366487.5836,452347.2923872179,5366486.472915297
201,45995,Sb,105.3,8.2,1.46,0.97,0,0,13.2,452340.27979999967,5366487.5836,452348.189170831,5366485.41984099
201,45996,Sb,109.5,8.3,1.6,0.81,0,0,9.9,452340.27979999967,5366487.5836,452348.1037243757,5366484.813003068
201,45997,Sb,133.2,7,1.59,1.45,0,0,10.7,452340.27979999967,5366487.5836,452345.3825803916,5366482.791770258
201,45998,Sb,131.8,9.3,2.04,1.29,0,0,14.7,452340.27979999967,5366487.5836,452347.21272679674,5366481.384848027
201,45999,Sb,123.5,9.7,1.94,1.82,0,0,13.7,452340.27979999967,5366487.5836,452348.36849247373,5366482.229811242
201,46000,Sb,127.6,11.1,1.53,1.55,0,0,14.3,452340.27979999967,5366487.5836,452349.0742150409,5366480.81098868
201,46001,Sb,106.3,10.1,2.13,1.65,0,0,12.2,452340.27979999967,5366487.5836,452349.9738334486,5366484.74886624
201,46002,Sb,103.8,11.3,1.18,1.1,0,0,11.5,452340.27979999967,5366487.5836,452351.25361736264,5366484.888171929
201,46003,Sb,91.2,8.3,1.28,2.21,0,0,11.3,452340.27979999967,5366487.5836,452348.5779796725,5366487.409777914
201,46004,Sb,92.7,8.4,1.33,0.6,0,0,8.4,452340.27979999967,5366487.5836,452348.67047494935,5366487.187905814
201,46005,Sb,95.2,10.3,1.14,0.96,0,0,12.1,452340.27979999967,5366487.5836,452350.5374093054,5366486.650084424
201,46006,Sb,92.8,11.24,0.96,1.34,0,0,13.1,452340.27979999967,5366487.5836,452351.5063809834,5366487.034528587
201,46007,Sb,148.7,2.2,1.31,0.99,0,0,12.8,452340.27979999967,5366487.5836,452341.4227420458,5366485.703790573
201,46008,Sb,150.9,3,1.47,1.67,0,0,12.2,452340.27979999967,5366487.5836,452341.73880614096,5366484.96228333
201,46009,Sb,158.8,4.4,1.12,1.39,0,0,10.2,452340.27979999967,5366487.5836,452341.87094810803,5366483.481375274
201,46010,Sb,167.7,4.6,1.16,1.4,0,0,12.6,452340.27979999967,5366487.5836,452341.25973977655,5366483.089190357
201,46011,Sb,167.5,4.6,1.48,1.52,0,0,10.9,452340.27979999967,5366487.5836,452341.2754222238,5366483.092638367
201,46012,Sb,166.9,7.6,1.42,1.58,0,0,12.6,452340.27979999967,5366487.5836,452342.00234993617,5366480.181382649
201,46013,Sb,149.9,7.3,1.21,1.17,0,0,9.4,452340.27979999967,5366487.5836,452343.94082838093,5366481.267994629
201,46015,Sb,141.4,8.5,1.32,1.42,0,0,13.6,452340.27979999967,5366487.5836,452345.5827765717,5366480.940675984
201,46016,Sb,143.3,10.4,1.42,1.15,0,0,11.6,452340.27979999967,5366487.5836,452346.49510152824,5366479.245133299
201,46017,Sb,143.7,10.6,1.23,0.7,0,0,7.3,452340.27979999967,5366487.5836,452346.55513969494,5366479.040760208
201,46018,Sb,155.1,11.1,2.68,2.43,0,0,3.5,452340.27979999967,5366487.5836,452344.95329752803,5366477.515411441
201,46019,Sb,156.8,11.2,1.7,1.58,0,0,12.4,452340.27979999967,5366487.5836,452344.6919493871,5366477.2892841995
201,46020,Sb,178.4,10.5,1.75,1.64,0,0,10.8,452340.27979999967,5366487.5836,452340.57297720626,5366477.087693792
201,46021,Sb,202.8,2.8,2.29,2.14,0,0,13,452340.27979999967,5366487.5836,452339.1947563576,5366485.002383175
201,46022,Sb,202.4,3.7,1.86,1.29,0,0,8.6,452340.27979999967,5366487.5836,452338.86983960716,5366484.162779675
201,46067,Sb,197.8,4,1.13,0.83,0,0,11.9,452340.27979999967,5366487.5836,452339.0570187798,5366483.775082429
201,46068,Pt,205.9,4.2,1.26,1.59,218,1.21,11.7,452340.27979999967,5366487.5836,452337.7002821034,5366482.851964315
201,46069,Sb,192.8,7,1.24,1.93,0,0,11.2,452340.27979999967,5366487.5836,452338.72896051634,5366480.757554519
201,46070,Sb,199.2,7.5,1.44,1.43,0,0,13,452340.27979999967,5366487.5836,452337.8133001491,5366480.500777223
201,46071,Sb,201.6,6.9,2.2,2.16,0,0,16.3,452340.27979999967,5366487.5836,452337.73974058614,5366481.168142247
201,46072,Sb,217.5,8,0.78,1.2,0,0,12.1,452340.27979999967,5366487.5836,452335.4097085676,5366481.236773278
201,46074,Sb,210,10.1,1.19,1.66,0,0,12.7,452340.27979999967,5366487.5836,452335.2297999997,5366478.836743421
201,46073,Sb,217.1,10.1,2.12,1.65,0,0,13.5,452340.27979999967,5366487.5836,452334.18739932345,5366479.528002318
201,46075,Sb,208.6,11,0.91,1.33,0,0,10.1,452340.27979999967,5366487.5836,452335.0141895623,5366477.92578727
201,46076,Sb,196.7,9.3,1.64,1.53,0,0,7.7,452340.27979999967,5366487.5836,452337.60734716506,5366478.675850797
201,46077,Sb,194.4,10.6,1.34,1.2,0,0,14.7,452340.27979999967,5366487.5836,452337.6436871957,5366477.316618492
201,46078,Sb,198.1,11.2,1.24,1.46,0,0,11.6,452340.27979999967,5366487.5836,452336.8002239878,5366476.937823805
201,46079,Sb,193.8,11.3,1.18,1.09,0,0,12.4,452340.27979999967,5366487.5836,452337.58437192906,5366476.609782636
201,46080,Sb,244.8,3.6,0.96,1.05,0,0,11.4,452340.27979999967,5366487.5836,452337.0224226108,5366486.05079455
201,46081,Sb,260.4,4.2,0.43,0.73,302,0.47,9.5,452340.27979999967,5366487.5836,452335.7400340388,5366487.132233317
201,46082,Sb,237.4,5,1.55,1.45,0,0,12.9,452340.27979999967,5366487.5836,452336.0675380146,5366484.889746075
201,46083,Sb,233.5,5.8,2.53,1.84,0,0,13.3,452340.27979999967,5366487.5836,452335.6174302081,5366484.133627837
201,46084,Sb,224.3,7.8,1.26,1.09,0,0,14.2,452340.27979999967,5366487.5836,452334.8321607733,5366482.001196677
201,46085,Sb,226.5,7.7,1.87,1.76,0,0,9.7,452340.27979999967,5366487.5836,452334.6944173429,5366482.283269767
201,46086,Sb,250.9,7.6,1.78,1.76,0,0,13,452340.27979999967,5366487.5836,452333.09818826726,5366485.096743967
201,46087,Sb,253.9,6.2,1.4,1.2,0,0,11.5,452340.27979999967,5366487.5836,452334.3229692439,5366485.864249149
201,46088,Sb,270.3,5.4,3.11,2.67,0,0,14.4,452340.27979999967,5366487.5836,452334.8798740215,5366487.611874204
201,46089,Sb,269.5,7.1,1.94,2.1,0,0,13.2,452340.27979999967,5366487.5836,452333.18007034593,5366487.521641597
201,46090,Sb,267.3,10.5,2.25,2.38,0,0,10.5,452340.27979999967,5366487.5836,452329.7914563126,5366487.088982267
201,46091,Sb,242.9,10.6,2.07,19.2,0,0,13.9,452340.27979999967,5366487.5836,452330.8435442708,5366482.754823983
201,46092,Sb,225.4,10.8,1.44,1.6,0,0,10.3,452340.27979999967,5366487.5836,452332.58991870296,5366480.000347028
201,46093,Sb,223.5,11.1,1.16,0.96,0,0,12.4,452340.27979999967,5366487.5836,452332.6390642095,5366479.531944482
201,46094,Sb,310,3.2,1.2,1.63,0,0,10.2,452340.27979999967,5366487.5836,452337.8284577817,5366489.640520351
201,46095,Sb,302.7,5.6,2.46,1.67,0,0,11.9,452340.27979999967,5366487.5836,452335.5673396208,5366490.608945794
201,46096,Sb,311.2,7.4,2.16,2.08,0,0,14.9,452340.27979999967,5366487.5836,452334.71192967385,5366492.457902004
201,46097,Sb,290,7.8,2.18,2.14,0,0,12.6,452340.27979999967,5366487.5836,452332.9501975575,5366490.251357118
201,46098,Sb,289.6,8.2,2.09,1.2,0,0,12.3,452340.27979999967,5366487.5836,452332.5549288868,5366490.3343028715
201,46099,Sb,278.2,9.5,1.75,1.12,0,0,7.5,452340.27979999967,5366487.5836,452330.87692580605,5366488.93857487
201,46100,Sb,279.4,9.5,1.48,1.69,0,0,13.6,452340.27979999967,5366487.5836,452330.9073644644,5366489.135196641
201,46101,Sb,308.9,9.7,2.04,1.85,0,0,12.5,452340.27979999967,5366487.5836,452332.73084145895,5366493.674841659
201,46102,Sb,310.9,9.8,1.9,1.18,0,0,12.5,452340.27979999967,5366487.5836,452332.87243600184,5366494.000059974
201,46103,Sb,313.2,10.6,1.64,1.22,0,0,12.2,452340.27979999967,5366487.5836,452332.552732549,5366494.839799322
201,46104,Sb,326.2,2.3,1.67,1.47,0,0,13.6,452340.27979999967,5366487.5836,452339.00032008404,5366489.4948642785
201,46105,Sb,319.9,3.4,1.31,1.29,0,0,12.6,452340.27979999967,5366487.5836,452338.0897796585,5366490.184332763
201,46106,Sb,335.9,3.6,1.58,1.65,0,0,14.6,452340.27979999967,5366487.5836,452338.80981034227,5366490.8698030375
201,46107,Sb,332.8,4.4,1.89,1.49,0,0,12.5,452340.27979999967,5366487.5836,452338.2685691206,5366491.497032042
201,46108,Sb,316.6,4.7,1.56,1.22,0,0,10.9,452340.27979999967,5366487.5836,452337.0504886989,5366490.998500953
201,46109,Sb,320.8,5.7,1.12,1.15,0,0,12,452340.27979999967,5366487.5836,452336.6772329745,5366492.000783585
201,46356,Sb,335.2,5.6,0.99,1.03,0,0,11.8,452340.27979999967,5366487.5836,452337.930868338,5366492.667153879
201,46357,Sb,355.7,8.3,2.94,2.32,0,0,16.1,452340.27979999967,5366487.5836,452339.657476567,5366495.8602366075
201,46358,Sb,346.7,9,2.94,2.13,0,0,14.4,452340.27979999967,5366487.5836,452338.209352365,5366496.342209854
201,46359,Sb,333,8.6,2.15,1.62,0,0,15.7,452340.27979999967,5366487.5836,452336.3754817019,5366495.2462561075
201,46360,Sb,325.4,9,1.71,0.73,0,0,10.4,452340.27979999967,5366487.5836,452335.1692062942,5366494.991827317
201,46361,Sb,320.2,8.8,1.25,0.77,0,0,11.8,452340.27979999967,5366487.5836,452334.6468346442,5366494.344495007
424,44401,Pt,29,0.47,1.77,1.9,0,0,9.6,425130.6752000004,5316629.4033,425130.90306052193,5316629.814371263
424,44402,Sb,52.5,1.59,1.96,2.01,0,0,8.9,425130.6752000004,5316629.4033,425131.9366318115,5316630.371230672
424,46654,Sb,46.8,1.7,2.05,2.04,0,0,9.1,425130.6752000004,5316629.4033,425131.914446667,5316630.567030081
424,46655,Bw,47.7,2.75,2.12,2.49,0,0,9.9,425130.6752000004,5316629.4033,425132.7091855116,5316631.254084413
424,46656,Sb,5.5,4.25,2.35,2.24,0,0,9.3,425130.6752000004,5316629.4033,425131.0825444486,5316633.633733843
424,46657,Sb,7.9,4.5,2.17,2.5,0,0,8.8,425130.6752000004,5316629.4033,425131.29370045755,5316633.860592585
424,46658,Sb,19.8,4.43,1.82,1.94,0,0,8.2,425130.6752000004,5316629.4033,425132.1758089871,5316633.571401807
424,46659,Sb,52.6,4.39,1.9,1.84,0,0,11.1,425130.6752000004,5316629.4033,425134.1626801845,5316632.069679936
424,46660,Sb,54.8,4.81,2.2,2.21,0,0,8.5,425130.6752000004,5316629.4033,425134.6056669614,5316632.175939441
424,46661,Bf,39.5,6.01,1.86,1.79,0,0,7.4,425130.6752000004,5316629.4033,425134.49803010427,5316634.040763747
424,46662,Bf,38.9,6.12,1.91,1.92,0,0,6.6,425130.6752000004,5316629.4033,425134.51833391323,5316634.166148069
424,46663,Pj,54.4,6.23,5.09,4.4,0,0,13.4,425130.6752000004,5316629.4033,425135.7408177417,5316633.0299261045
424,46664,Bf,7.4,7.51,2.05,2.1,0,0,8,425130.6752000004,5316629.4033,425131.6424549307,5316636.85075043
424,46665,Bf,47.2,8.14,2.77,2.98,0,0,9.2,425130.6752000004,5316629.4033,425136.64776109747,5316634.933952217
424,46666,Sb,43.9,8.47,2.9,2.38,0,0,8.6,425130.6752000004,5316629.4033,425136.5483134859,5316635.506367916
424,46667,Sb,42.3,8.55,2.52,2.41,0,0,8.5,425130.6752000004,5316629.4033,425136.4294569909,5316635.727145863
424,46668,Sb,40.4,8.61,1.74,1.12,0,0,8.1,425130.6752000004,5316629.4033,425136.25551234855,5316635.960144828
424,46669,Sb,26.4,8.12,2.73,2.99,0,0,9,425130.6752000004,5316629.4033,425134.2856376554,5316636.676479493
424,46670,Bf,22.3,8.53,2.24,2.2,0,0,6.9,425130.6752000004,5316629.4033,425133.9119610412,5316637.295338898
424,46671,Bf,34,9.14,1.8,1.76,0,0,8.6,425130.6752000004,5316629.4033,425135.7862231381,5316636.9807034135
424,46672,Bf,34.9,9.16,1.81,1.74,0,0,8.2,425130.6752000004,5316629.4033,425135.91605620115,5316636.915891184
424,46673,Sb,18.1,10.75,3.71,3.66,0,0,10.4,425130.6752000004,5316629.4033,425134.01497161895,5316639.621344116
424,46674,Sb,17.2,10.94,3.9,4.1,0,0,10.8,425130.6752000004,5316629.4033,425133.9102460679,5316639.854045282
424,46675,Sb,34.5,10.49,1.89,1.62,0,0,7.1,425130.6752000004,5316629.4033,425136.61680142576,5316638.048383719
424,46676,Bw,62.9,11.21,2.46,2.41,0,0,8,425130.6752000004,5316629.4033,425140.6544855401,5316634.509958411
424,46677,Bw,61.2,11.22,2.12,2.62,0,0,9.8,425130.6752000004,5316629.4033,425140.5073609505,5316634.808576223
424,46678,Sb,80.8,2.96,2.56,1.91,0,0,8.9,425130.6752000004,5316629.4033,425133.597123345,5316629.876548316
424,46679,Sb,85.1,3.33,2.9,2.62,0,0,10.2,425130.6752000004,5316629.4033,425133.99302983674,5316629.687738354
424,46680,Sb,90.6,5.48,2.08,2.15,0,0,9.3,425130.6752000004,5316629.4033,425136.15489952854,5316629.345914624
424,46857,Bw,79,6.38,3.82,3.71,0,0,9.6,425130.6752000004,5316629.4033,425136.9379814308,5316630.620661391
424,46858,Bf,74,8.41,2.46,2.31,0,0,8,425130.6752000004,5316629.4033,425138.7594108632,5316631.721410163
424,46859,Bf,89.8,9.38,2.47,2.91,0,0,7.9,425130.6752000004,5316629.4033,425140.0551428542,5316629.436042311
424,46860,Bf,88.2,9.83,2.34,2.71,0,0,8.1,425130.6752000004,5316629.4033,425140.5003494888,5316629.712067762
424,46861,Sb,110.5,0.71,1.88,1.94,0,0,8.5,425130.6752000004,5316629.4033,425131.3402372548,5316629.154652759
424,46862,Sb,118.5,2.71,2.38,2.51,0,0,9.2,425130.6752000004,5316629.4033,425133.0567943757,5316628.11019976
424,46863,Bf,104.8,4.37,2.34,2.32,0,0,8.7,425130.6752000004,5316629.4033,425134.9002182086,5316628.287002038
424,46864,Sb,103.2,4.74,2.14,2.46,0,0,7.2,425130.6752000004,5316629.4033,425135.289964,5316628.320916876
424,46865,Sb,121.4,6.31,2.75,3.1,0,0,8.6,425130.6752000004,5316629.4033,425136.06110553123,5316626.115729223
424,46866,Sb,120.9,6.59,3.16,2.22,0,0,9.3,425130.6752000004,5316629.4033,425136.3298477291,5316626.01906315
424,46867,Sb,121.5,6.6,3.51,3.99,0,0,9.4,425130.6752000004,5316629.4033,425136.30262508517,5316625.954809473
424,46868,Sb,109.7,6.48,2.17,2.1,0,0,8.8,425130.6752000004,5316629.4033,425136.7759291308,5316627.218922726
424,46869,Sb,110.3,6.58,1.97,2,0,0,8.2,425130.6752000004,5316629.4033,425136.84650919016,5316627.120463413
424,46870,Pj,100.4,7.98,2.36,2.15,0,0,7.5,425130.6752000004,5316629.4033,425138.52410033747,5316627.962757221
424,46871,Bw,103.3,7.93,3.21,3.11,0,0,10.1,425130.6752000004,5316629.4033,425138.39250846155,5316627.579005584
424,46872,Sb,106,8.18,2.66,2.96,0,0,9.7,425130.6752000004,5316629.4033,425138.53832067316,5316627.14858643
424,46873,Sb,109.3,8.44,1.93,1.55,0,0,8.4,425130.6752000004,5316629.4033,425138.64088003174,5316626.613758526
424,46874,Sb,136.3,8.07,2.52,2.65,0,0,9.1,425130.6752000004,5316629.4033,425136.2506210578,5316623.568955133
424,46875,Sb,134.4,8.51,2.46,2.79,0,0,9.2,425130.6752000004,5316629.4033,425136.7553625041,5316623.449164973
424,46876,Sb,132.3,9.21,2.48,2.43,0,0,9,425130.6752000004,5316629.4033,425137.48720238515,5316623.204854751
424,46877,Bf,126.5,9.9,2.69,2.76,0,0,10.5,425130.6752000004,5316629.4033,425138.6333829205,5316623.514554411
424,46878,Sb,132.1,10.22,2.05,1.95,0,0,9.4,425130.6752000004,5316629.4033,425138.25819309516,5316622.551539955
424,46879,Sb,104.6,10,2.27,2.86,0,0,8.6,425130.6752000004,5316629.4033,425140.3522917052,5316626.882606418
424,46880,Pj,99.9,10.62,3.08,3.15,0,0,9.2,425130.6752000004,5316629.4033,425141.13706104417,5316627.577412955
424,46881,Sb,108.9,11.12,2.96,2.55,0,0,8.3,425130.6752000004,5316629.4033,425141.19566919055,5316625.80133831
424,46882,Sb,150.7,3.59,3.4,3.82,0,0,9.8,425130.6752000004,5316629.4033,425132.4320830022,5316626.272571312
424,46883,Sb,150.6,4.81,2.1,1.92,0,0,8.9,425130.6752000004,5316629.4033,425133.0364470553,5316625.212761569
424,46884,Sb,163.3,4.83,2.82,3.06,0,0,11.4,425130.6752000004,5316629.4033,425132.0631513113,5316624.77701735
